model,register,number,dim_id,dim_label,v_human,v_model,delta_v,se,b_d,score
deepseek_V32_expert,news,002,dim3,NP length,3.082251,3.732794,-0.650542,0.134172,-4.848579,78.893918
deepseek_V32_expert,news,002,dim4,Past tense,0.351562,0.082067,0.269496,0.041950,6.424267,23.343465
deepseek_V32_expert,news,002,dim5,3rd person,25.854879,43.795620,-17.940741,1.719430,-10.434124,30.609842
deepseek_V32_expert,news,002,dim6,Word length,5.624074,4.847163,0.776911,0.062916,12.348313,86.185978
deepseek_V32_expert,news,002,dim7,Complementizers,0.567568,0.650485,-0.082918,0.045550,-1.820363,85.390661
deepseek_V32_expert,news,002,dim8,BÍN coverage,0.969444,0.983790,-0.014346,0.004643,-3.089715,98.520183
deepseek_V32_expert,news,002,dim9,Tree depth,8.081967,9.054054,-0.972087,0.259321,-3.748583,87.972151
deepseek_V32_expert,news,002,dim10,LIX readability,49.556770,39.505525,10.051245,1.367841,7.348258,79.717715
deepseek_V32_expert,news,002,dim11,Lexical diversity (MTLD),158.510372,91.131136,67.379236,6.738537,9.999090,57.492223
deepseek_V32_expert,news,003,dim1,Subject drop,0.000000,0.074074,-0.074074,0.014436,-5.131089,0.000000
deepseek_V32_expert,news,003,dim2,Subordination,0.402685,0.523923,-0.121239,0.016988,-7.136592,69.892344
deepseek_V32_expert,news,003,dim3,NP length,2.653543,3.513089,-0.859546,0.134172,-6.406308,67.607625
deepseek_V32_expert,news,003,dim4,Past tense,0.112069,0.104816,0.007253,0.041950,0.172900,93.528002
deepseek_V32_expert,news,003,dim5,3rd person,34.511785,28.801487,5.710298,1.719430,3.321042,83.454063
deepseek_V32_expert,news,003,dim6,Word length,5.193934,5.075811,0.118123,0.062916,1.877458,97.725754
deepseek_V32_expert,news,003,dim7,Complementizers,0.354839,0.729730,-0.374891,0.045550,-8.230284,0.000000
deepseek_V32_expert,news,003,dim8,BÍN coverage,0.985294,0.979196,0.006098,0.004643,1.313334,99.381098
deepseek_V32_expert,news,003,dim9,Tree depth,8.351852,8.351190,0.000661,0.259321,0.002550,99.992081
deepseek_V32_expert,news,003,dim10,LIX readability,44.727443,42.290014,2.437429,1.367841,1.781954,94.550485
deepseek_V32_expert,news,003,dim11,Lexical diversity (MTLD),120.676705,150.343370,-29.666665,6.738537,-4.402538,75.416411
deepseek_V32_expert,news,004,dim1,Subject drop,0.023810,0.051852,-0.028042,0.014436,-1.942484,0.000000
deepseek_V32_expert,news,004,dim2,Subordination,0.548387,0.595238,-0.046851,0.016988,-2.757832,91.456583
deepseek_V32_expert,news,004,dim3,NP length,4.005025,3.343558,0.661467,0.134172,4.930000,83.484078
deepseek_V32_expert,news,004,dim4,Past tense,0.390909,0.150171,0.240738,0.041950,5.738750,38.415747
deepseek_V32_expert,news,004,dim5,3rd person,30.176027,29.466617,0.709410,1.719430,0.412584,97.649094
deepseek_V32_expert,news,004,dim6,Word length,5.428041,5.097459,0.330581,0.062916,5.254301,93.909746
deepseek_V32_expert,news,004,dim7,Complementizers,0.675676,0.643678,0.031998,0.045550,0.702467,95.264368
deepseek_V32_expert,news,004,dim8,BÍN coverage,0.985144,0.996252,-0.011108,0.004643,-2.392343,98.872449
deepseek_V32_expert,news,004,dim9,Tree depth,9.478261,8.927536,0.550725,0.259321,2.123717,94.189602
deepseek_V32_expert,news,004,dim10,LIX readability,51.784606,42.804632,8.979974,1.367841,6.565074,82.658989
deepseek_V32_expert,news,004,dim11,Lexical diversity (MTLD),127.737636,108.203825,19.533812,6.738537,2.898821,84.707865
deepseek_V32_expert,news,005,dim1,Subject drop,0.142857,0.025641,0.117216,0.014436,8.119526,17.948718
deepseek_V32_expert,news,005,dim2,Subordination,0.518987,0.611842,-0.092855,0.016988,-5.465792,82.108472
deepseek_V32_expert,news,005,dim3,NP length,2.441281,4.891892,-2.450611,0.134172,-18.264726,0.000000
deepseek_V32_expert,news,005,dim4,Past tense,0.126050,0.353414,-0.227363,0.041950,-5.419910,0.000000
deepseek_V32_expert,news,005,dim5,3rd person,21.686747,28.510638,-6.823891,1.719430,-3.968695,68.534279
deepseek_V32_expert,news,005,dim6,Word length,5.008612,5.473929,-0.465317,0.062916,-7.395800,90.709667
deepseek_V32_expert,news,005,dim7,Complementizers,0.733333,0.559633,0.173700,0.045550,3.813382,76.313595
deepseek_V32_expert,news,005,dim8,BÍN coverage,0.951196,0.988827,-0.037631,0.004643,-8.104634,96.043823
deepseek_V32_expert,news,005,dim9,Tree depth,5.900000,10.952941,-5.052941,0.259321,-19.485264,14.356929
deepseek_V32_expert,news,005,dim10,LIX readability,32.979845,54.818457,-21.838612,1.367841,-15.965758,33.781944
deepseek_V32_expert,news,005,dim11,Lexical diversity (MTLD),105.237538,197.553543,-92.316004,6.738537,-13.699710,12.278445
deepseek_V32_expert,news,006,dim1,Subject drop,0.034483,0.043103,-0.008621,0.014436,-0.597153,75.000000
deepseek_V32_expert,news,006,dim2,Subordination,0.428571,0.405941,0.022631,0.016988,1.332139,94.719472
deepseek_V32_expert,news,006,dim3,NP length,2.832669,2.440171,0.392498,0.134172,2.925342,86.143869
deepseek_V32_expert,news,006,dim4,Past tense,0.245902,0.286792,-0.040891,0.041950,-0.974760,83.371069
deepseek_V32_expert,news,006,dim5,3rd person,34.081463,20.408163,13.673300,1.719430,7.952230,59.880538
deepseek_V32_expert,news,006,dim6,Word length,5.462031,5.401527,0.060504,0.062916,0.961664,98.892273
deepseek_V32_expert,news,006,dim7,Complementizers,0.311111,0.493151,-0.182040,0.045550,-3.996461,41.487280
deepseek_V32_expert,news,006,dim8,BÍN coverage,0.949680,0.980153,-0.030473,0.004643,-6.563007,96.791235
deepseek_V32_expert,news,006,dim9,Tree depth,8.169492,7.446281,0.723211,0.259321,2.788861,91.147423
deepseek_V32_expert,news,006,dim10,LIX readability,48.317307,43.180349,5.136958,1.367841,3.755524,89.368285
deepseek_V32_expert,news,006,dim11,Lexical diversity (MTLD),144.852209,186.746224,-41.894015,6.738537,-6.217079,71.078097
deepseek_V32_expert,news,007,dim1,Subject drop,0.032787,0.032609,0.000178,0.014436,0.012343,99.456522
deepseek_V32_expert,news,007,dim2,Subordination,0.465116,0.489796,-0.024680,0.016988,-1.452739,94.693878
deepseek_V32_expert,news,007,dim3,NP length,2.817814,2.951705,-0.133891,0.134172,-0.997906,95.248416
deepseek_V32_expert,news,007,dim4,Past tense,0.121429,0.357798,-0.236370,0.041950,-5.634605,0.000000
deepseek_V32_expert,news,007,dim5,3rd person,34.338358,28.729282,5.609077,1.719430,3.262173,83.665274
deepseek_V32_expert,news,007,dim6,Word length,5.134384,4.896192,0.238192,0.062916,3.785853,95.360845
deepseek_V32_expert,news,007,dim7,Complementizers,0.489362,0.439394,0.049968,0.045550,1.096982,89.789196
deepseek_V32_expert,news,007,dim8,BÍN coverage,0.985171,0.975430,0.009741,0.004643,2.097931,99.011238
deepseek_V32_expert,news,007,dim9,Tree depth,8.322581,8.434783,-0.112202,0.259321,-0.432676,98.651837
deepseek_V32_expert,news,007,dim10,LIX readability,41.683718,38.103123,3.580595,1.367841,2.617699,91.410087
deepseek_V32_expert,news,007,dim11,Lexical diversity (MTLD),110.346648,158.783301,-48.436654,6.738537,-7.188007,56.105007
deepseek_V32_expert,news,009,dim1,Subject drop,0.040541,0.055556,-0.015015,0.014436,-1.040086,62.962963
deepseek_V32_expert,news,009,dim2,Subordination,0.438596,0.553333,-0.114737,0.016988,-6.753856,73.840000
deepseek_V32_expert,news,009,dim3,NP length,2.485401,3.385965,-0.900563,0.134172,-6.712018,63.765876
deepseek_V32_expert,news,009,dim4,Past tense,0.151316,0.093023,0.058293,0.041950,1.389584,61.476239
deepseek_V32_expert,news,009,dim5,3rd person,21.523179,29.043789,-7.520610,1.719430,-4.373898,65.058088
deepseek_V32_expert,news,009,dim6,Word length,5.265696,5.260437,0.005259,0.062916,0.083583,99.900133
deepseek_V32_expert,news,009,dim7,Complementizers,0.392157,0.561798,-0.169641,0.045550,-3.724263,56.741573
deepseek_V32_expert,news,009,dim8,BÍN coverage,0.988171,0.988072,0.000099,0.004643,0.021322,99.989981
deepseek_V32_expert,news,009,dim9,Tree depth,7.697368,8.327586,-0.630218,0.259321,-2.430260,91.812555
deepseek_V32_expert,news,009,dim10,LIX readability,41.117944,44.531706,-3.413762,1.367841,-2.495731,91.697633
deepseek_V32_expert,news,009,dim11,Lexical diversity (MTLD),128.888295,127.656601,1.231694,6.738537,0.182784,99.044371
deepseek_V32_expert,news,010,dim1,Subject drop,0.029851,0.008547,0.021304,0.014436,1.475704,28.632479
deepseek_V32_expert,news,010,dim2,Subordination,0.297872,0.389105,-0.091233,0.016988,-5.370312,69.371873
deepseek_V32_expert,news,010,dim3,NP length,2.482890,2.421687,0.061203,0.134172,0.456154,97.535010
deepseek_V32_expert,news,010,dim4,Past tense,0.464052,0.486607,-0.022555,0.041950,-0.537665,95.139588
deepseek_V32_expert,news,010,dim5,3rd person,37.581699,33.719705,3.861994,1.719430,2.246090,89.723737
deepseek_V32_expert,news,010,dim6,Word length,4.756633,4.779063,-0.022430,0.062916,-0.356498,99.528457
deepseek_V32_expert,news,010,dim7,Complementizers,0.700000,0.640000,0.060000,0.045550,1.317228,91.428571
deepseek_V32_expert,news,010,dim8,BÍN coverage,0.973468,0.945222,0.028246,0.004643,6.083375,97.098415
deepseek_V32_expert,news,010,dim9,Tree depth,7.428571,6.736000,0.692571,0.259321,2.670709,90.676923
deepseek_V32_expert,news,010,dim10,LIX readability,33.323092,33.552423,-0.229331,1.367841,-0.167659,99.311794
deepseek_V32_expert,news,010,dim11,Lexical diversity (MTLD),129.034722,158.058528,-29.023805,6.738537,-4.307137,77.506980
deepseek_V32_expert,news,011,dim1,Subject drop,0.052632,0.067797,-0.015165,0.014436,-1.050477,71.186441
deepseek_V32_expert,news,011,dim2,Subordination,0.500000,0.551282,-0.051282,0.016988,-3.018661,89.743590
deepseek_V32_expert,news,011,dim3,NP length,2.884774,3.335317,-0.450544,0.134172,-3.357962,84.382005
deepseek_V32_expert,news,011,dim4,Past tense,0.186667,0.091168,0.095499,0.041950,2.276506,48.840049
deepseek_V32_expert,news,011,dim5,3rd person,38.118410,38.176034,-0.057624,1.719430,-0.033513,99.848830
deepseek_V32_expert,news,011,dim6,Word length,4.968635,4.704428,0.264207,0.062916,4.199339,94.682501
deepseek_V32_expert,news,011,dim7,Complementizers,0.516667,0.619835,-0.103168,0.045550,-2.264931,80.031991
deepseek_V32_expert,news,011,dim8,BÍN coverage,0.976015,0.989230,-0.013215,0.004643,-2.846131,98.646025
deepseek_V32_expert,news,011,dim9,Tree depth,8.322034,7.704918,0.617116,0.259321,2.379736,92.584555
deepseek_V32_expert,news,011,dim10,LIX readability,37.711379,35.204577,2.506802,1.367841,1.832671,93.352664
deepseek_V32_expert,news,011,dim11,Lexical diversity (MTLD),108.620366,82.212375,26.407991,6.738537,3.918950,75.687809
deepseek_V32_expert,news,012,dim1,Subject drop,0.015625,0.013986,0.001639,0.014436,0.113532,89.510490
deepseek_V32_expert,news,012,dim2,Subordination,0.383562,0.534946,-0.151385,0.016988,-8.911085,60.531874
deepseek_V32_expert,news,012,dim3,NP length,2.361217,3.357143,-0.995926,0.134172,-7.422769,57.821486
deepseek_V32_expert,news,012,dim4,Past tense,0.540984,0.318182,0.222802,0.041950,5.311174,58.815427
deepseek_V32_expert,news,012,dim5,3rd person,27.942422,32.942067,-4.999646,1.719430,-2.907735,82.107328
deepseek_V32_expert,news,012,dim6,Word length,5.034355,4.905172,0.129182,0.062916,2.053238,97.433985
deepseek_V32_expert,news,012,dim7,Complementizers,0.550000,0.737864,-0.187864,0.045550,-4.124331,65.842895
deepseek_V32_expert,news,012,dim8,BÍN coverage,0.974002,0.986638,-0.012636,0.004643,-2.721431,98.702672
deepseek_V32_expert,news,012,dim9,Tree depth,7.421875,8.206667,-0.784792,0.259321,-3.026331,89.425965
deepseek_V32_expert,news,012,dim10,LIX readability,38.602304,37.104598,1.497707,1.367841,1.094942,96.120163
deepseek_V32_expert,news,012,dim11,Lexical diversity (MTLD),183.599691,106.829920,76.769772,6.738537,11.392647,58.186328
deepseek_V32_expert,news,013,dim1,Subject drop,0.000000,0.000000,0.000000,0.014436,0.000000,100.000000
deepseek_V32_expert,news,013,dim2,Subordination,0.487952,0.546610,-0.058658,0.016988,-3.452859,87.978657
deepseek_V32_expert,news,013,dim3,NP length,3.079167,3.751462,-0.672295,0.134172,-5.010706,78.166322
deepseek_V32_expert,news,013,dim4,Past tense,0.319149,0.325000,-0.005851,0.041950,-0.139478,98.166667
deepseek_V32_expert,news,013,dim5,3rd person,33.744856,26.553106,7.191750,1.719430,4.182637,78.687864
deepseek_V32_expert,news,013,dim6,Word length,5.380909,5.383811,-0.002901,0.062916,-0.046116,99.946078
deepseek_V32_expert,news,013,dim7,Complementizers,0.395833,0.666667,-0.270833,0.045550,-5.945822,31.578947
deepseek_V32_expert,news,013,dim8,BÍN coverage,0.970909,0.975771,-0.004862,0.004643,-1.047135,99.499232
deepseek_V32_expert,news,013,dim9,Tree depth,8.709091,10.777778,-2.068687,0.259321,-7.977316,76.246810
deepseek_V32_expert,news,013,dim10,LIX readability,45.692790,56.297492,-10.604702,1.367841,-7.752879,76.791300
deepseek_V32_expert,news,013,dim11,Lexical diversity (MTLD),161.599701,198.974009,-37.374308,6.738537,-5.546353,76.872291
deepseek_V32_expert,news,014,dim1,Subject drop,0.049180,0.012987,0.036193,0.014436,2.507100,26.406926
deepseek_V32_expert,news,014,dim2,Subordination,0.335484,0.539749,-0.204265,0.016988,-12.023836,39.113293
deepseek_V32_expert,news,014,dim3,NP length,2.370629,3.264789,-0.894159,0.134172,-6.664288,62.281773
deepseek_V32_expert,news,014,dim4,Past tense,0.296875,0.206897,0.089978,0.041950,2.144916,69.691470
deepseek_V32_expert,news,014,dim5,3rd person,14.249790,18.289669,-4.039878,1.719430,-2.349546,71.649559
deepseek_V32_expert,news,014,dim6,Word length,5.465485,5.384277,0.081208,0.062916,1.290730,98.514167
deepseek_V32_expert,news,014,dim7,Complementizers,0.357143,0.675000,-0.317857,0.045550,-6.978173,11.000000
deepseek_V32_expert,news,014,dim8,BÍN coverage,0.967351,0.974162,-0.006811,0.004643,-1.466893,99.295912
deepseek_V32_expert,news,014,dim9,Tree depth,7.500000,9.582278,-2.082278,0.259321,-8.029729,72.236287
deepseek_V32_expert,news,014,dim10,LIX readability,46.746156,49.675378,-2.929222,1.367841,-2.141494,93.733768
deepseek_V32_expert,news,014,dim11,Lexical diversity (MTLD),131.775564,196.582908,-64.807343,6.738537,-9.617420,50.819908
deepseek_V32_expert,news,015,dim1,Subject drop,0.088889,0.030303,0.058586,0.014436,4.058225,34.090909
deepseek_V32_expert,news,015,dim2,Subordination,0.338843,0.608491,-0.269648,0.016988,-15.872505,20.421077
deepseek_V32_expert,news,015,dim3,NP length,3.400000,3.814815,-0.414815,0.134172,-3.091670,87.799564
deepseek_V32_expert,news,015,dim4,Past tense,0.198020,0.519553,-0.321533,0.041950,-7.664746,0.000000
deepseek_V32_expert,news,015,dim5,3rd person,15.741508,25.014543,-9.273035,1.719430,-5.393088,41.091822
deepseek_V32_expert,news,015,dim6,Word length,5.468391,5.172547,0.295844,0.062916,4.702184,94.589920
deepseek_V32_expert,news,015,dim7,Complementizers,0.772727,0.725806,0.046921,0.045550,1.030090,93.927894
deepseek_V32_expert,news,015,dim8,BÍN coverage,0.845785,0.919820,-0.074035,0.004643,-15.945008,91.246593
deepseek_V32_expert,news,015,dim9,Tree depth,6.750000,9.830986,-3.080986,0.259321,-11.880966,54.355764
deepseek_V32_expert,news,015,dim10,LIX readability,41.354094,49.347099,-7.993004,1.367841,-5.843520,80.671794
deepseek_V32_expert,news,015,dim11,Lexical diversity (MTLD),178.015677,180.770762,-2.755086,6.738537,-0.408855,98.452335
deepseek_V32_expert,unseen,001,dim1,Subject drop,0.052632,0.039648,0.012984,0.003683,3.525627,75.330396
deepseek_V32_expert,unseen,001,dim2,Subordination,0.319018,0.344156,-0.025137,0.007727,-3.253284,92.120380
deepseek_V32_expert,unseen,001,dim3,NP length,1.800450,1.910180,-0.109730,0.049767,-2.204877,93.905439
deepseek_V32_expert,unseen,001,dim4,Past tense,0.783051,0.924324,-0.141273,0.025168,-5.613148,81.958582
deepseek_V32_expert,unseen,001,dim5,3rd person,50.008962,87.693973,-37.685011,3.168931,-11.892025,24.643485
deepseek_V32_expert,unseen,001,dim6,Word length,4.525044,4.460543,0.064501,0.025802,2.499815,98.574583
deepseek_V32_expert,unseen,001,dim7,Complementizers,0.616667,0.666667,-0.050000,0.020397,-2.451294,91.891892
deepseek_V32_expert,unseen,001,dim8,BÍN coverage,0.787674,0.995407,-0.207733,0.013884,-14.961572,73.627034
deepseek_V32_expert,unseen,001,dim9,Tree depth,5.377734,5.843866,-0.466133,0.167856,-2.776986,91.332174
deepseek_V32_expert,unseen,001,dim10,LIX readability,26.299468,25.442337,0.857131,0.668348,1.282462,96.740881
deepseek_V32_expert,unseen,001,dim11,Lexical diversity (MTLD),106.467802,91.105255,15.362547,3.339936,4.599653,85.570711
deepseek_V32_expert,unseen,002,dim1,Subject drop,0.040650,0.006211,0.034439,0.003683,9.351497,15.279503
deepseek_V32_expert,unseen,002,dim2,Subordination,0.371808,0.417832,-0.046024,0.007727,-5.956445,87.621513
deepseek_V32_expert,unseen,002,dim3,NP length,1.941054,2.661515,-0.720461,0.049767,-14.476750,62.883023
deepseek_V32_expert,unseen,002,dim4,Past tense,0.816919,0.851936,-0.035017,0.025168,-1.391314,95.713526
deepseek_V32_expert,unseen,002,dim5,3rd person,41.462176,48.519219,-7.057042,3.168931,-2.226947,82.979566
deepseek_V32_expert,unseen,002,dim6,Word length,4.448579,4.492270,-0.043691,0.025802,-1.693302,99.017867
deepseek_V32_expert,unseen,002,dim7,Complementizers,0.555556,0.698276,-0.142720,0.020397,-6.996987,74.310345
deepseek_V32_expert,unseen,002,dim8,BÍN coverage,0.972139,0.981729,-0.009590,0.013884,-0.690701,99.013516
deepseek_V32_expert,unseen,002,dim9,Tree depth,7.129870,8.931677,-1.801807,0.167856,-10.734270,74.728756
deepseek_V32_expert,unseen,002,dim10,LIX readability,29.582023,34.964440,-5.382416,0.668348,-8.053312,81.805112
deepseek_V32_expert,unseen,002,dim11,Lexical diversity (MTLD),110.745138,90.883993,19.861145,3.339936,5.946564,82.065899
deepseek_V32_expert,unseen,003,dim1,Subject drop,0.023810,0.045872,-0.022062,0.003683,-5.990641,7.339450
deepseek_V32_expert,unseen,003,dim2,Subordination,0.338298,0.363265,-0.024967,0.007727,-3.231281,92.619689
deepseek_V32_expert,unseen,003,dim3,NP length,1.942446,1.837209,0.105237,0.049767,2.114600,94.582257
deepseek_V32_expert,unseen,003,dim4,Past tense,0.882653,0.808612,0.074041,0.025168,2.941819,91.611583
deepseek_V32_expert,unseen,003,dim5,3rd person,84.637269,64.739158,19.898111,3.168931,6.279124,76.490131
deepseek_V32_expert,unseen,003,dim6,Word length,4.395981,4.396240,-0.000259,0.025802,-0.010037,99.994109
deepseek_V32_expert,unseen,003,dim7,Complementizers,0.551724,0.454545,0.097179,0.020397,4.764270,82.386364
deepseek_V32_expert,unseen,003,dim8,BÍN coverage,0.992514,0.984093,0.008421,0.013884,0.606506,99.151548
deepseek_V32_expert,unseen,003,dim9,Tree depth,7.375691,6.681034,0.694656,0.167856,4.138416,90.581816
deepseek_V32_expert,unseen,003,dim10,LIX readability,27.739297,28.013654,-0.274356,0.668348,-0.410499,99.010948
deepseek_V32_expert,unseen,003,dim11,Lexical diversity (MTLD),103.049941,94.088765,8.961176,3.339936,2.683038,91.304046
deepseek_V32_expert,unseen,004,dim1,Subject drop,0.053985,0.026316,0.027669,0.003683,7.513077,48.746867
deepseek_V32_expert,unseen,004,dim2,Subordination,0.417219,0.458422,-0.041204,0.007727,-5.332568,90.124209
deepseek_V32_expert,unseen,004,dim3,NP length,2.195137,3.265976,-1.070839,0.049767,-21.517157,51.217688
deepseek_V32_expert,unseen,004,dim4,Past tense,0.686690,0.859008,-0.172318,0.025168,-6.846609,74.906063
